ID_REF,GSM432926,GSM432927,GSM432928,GSM432929,GSM432930,GSM432931
201823_s_at,7.217861617,7.329753041,7.265786287,7.231202176,7.270736869,7.213469723
201824_at,6.885672226,7.076612856,6.864157851,6.597402365,6.94321518,6.820673281
201825_s_at,6.931732344,6.847181074,6.907821105,7.107752702,6.812863394,6.929581345
201826_s_at,4.442274321,4.438895452,4.33404981,4.740831363,4.437273523,4.504710951
201827_at,6.627839071,6.554452026,6.419189003,6.412912457,6.325622179,6.262420224
201829_at,7.355498879,7.277533115,7.660357545,7.425725037,7.326846014,7.421434081
201830_s_at,7.531464315,7.761616576,7.681401407,7.715417107,7.929129875,7.782595956
201831_s_at,6.016623203,5.605195008,5.955869217,5.240168239,5.702375815,5.812703617
201832_s_at,7.31411467,6.842464976,7.239573275,7.184855718,6.933932439,7.059013835
201833_at,9.285304937,9.300112846,9.382063504,9.597832065,9.472468562,9.373554516
201834_at,5.886057835,6.004965569,5.787237169,6.351640474,6.430419282,6.441637548
201835_s_at,5.423554081,5.483918813,5.338720862,5.845416481,5.81250917,6.031190825
201836_s_at,4.913339681,4.913604408,4.832789822,4.822408881,4.855257259,4.804038046
201837_s_at,7.294714703,7.356901623,7.282857233,7.332201387,7.230168446,7.269539025
201838_s_at,4.177684743,4.106455761,3.581164305,3.931362346,3.801628251,3.97213642
201839_s_at,5.121611069,4.836043288,5.120702343,4.275304902,4.158288143,3.866090515
201841_s_at,8.029204136,7.717659374,7.991469776,8.115388597,7.741452113,7.943912123
201842_s_at,5.234313704,4.952943177,5.093789322,5.650279626,5.206638669,5.100412928
201844_s_at,7.086962095,7.308776387,7.032953581,6.937645059,7.499599667,7.296518398
201845_s_at,8.187548139,8.37864175,8.153712514,8.362228159,8.523209827,8.232095066
201846_s_at,7.291724519,7.355979126,7.196021664,6.3195249,7.440917235,7.439095093
201847_at,8.483077996,8.323599525,8.406210685,8.355505465,8.245374229,8.282262475
201850_at,4.605059382,4.42793858,4.415742138,4.004193807,3.703121926,3.90339281
201851_at,7.162604572,7.003826509,7.14321767,7.128627453,6.806106469,6.997210259
201853_s_at,7.099487287,6.903780875,7.034465403,7.117411443,7.020766151,6.877755497
201854_s_at,5.843503657,6.044325563,5.574848932,6.101670192,6.48446458,6.329691707
201855_s_at,6.907127651,7.083171144,6.934392995,7.24259576,7.291118779,7.021175964
201856_s_at,6.095621845,6.162350948,6.078066996,6.08123054,6.150931996,6.119896021
201857_at,9.019993077,9.131416896,9.005817598,8.865984844,9.042231685,8.912143033
201860_s_at,6.475536539,6.210677795,6.431579378,6.202758096,6.0416636,6.0637392
201861_s_at,6.814516004,6.55142784,6.661498593,5.600215535,6.572708931,6.524630813
201862_s_at,6.765950444,6.671808371,6.720664228,6.431441305,6.701440223,6.46368646
201863_at,7.610379572,7.742961318,7.596175,7.681786406,7.67631905,7.849990607
201864_at,8.128580149,8.07031354,8.151900412,8.168131453,8.264824238,8.101009146
201865_x_at,6.896058367,7.062716987,6.745507106,6.782291842,7.030645298,7.072334732
201866_s_at,4.823032503,4.714502665,4.924451287,4.973450401,4.990053439,4.961273012
201867_s_at,5.456513729,5.331219948,4.997877087,4.649467683,5.820128424,5.601293133
201868_s_at,4.736858513,4.742097032,4.381765341,4.294915709,5.209376191,4.859081506
201869_s_at,5.569960621,5.670213252,5.246129644,6.148118666,6.033367905,5.53284458
201870_at,6.930587558,6.937529936,6.746367021,6.862037904,6.891387012,6.971564474
201871_s_at,7.479177337,7.148105039,7.358579571,7.070588276,6.795056057,6.942736077
201872_s_at,8.579132452,8.86242509,8.737894608,8.655709677,8.734083071,8.684879704
201873_s_at,7.993633445,8.439116599,8.090934321,8.17793938,8.3763781,8.144648153
201875_s_at,5.934627069,5.976304507,5.8887693,6.063974895,5.959956062,5.950266696
201876_at,6.645029405,6.568410686,6.560046751,7.022731247,6.841957063,6.685684802
201877_s_at,7.525217388,7.532586724,7.529386977,7.568574489,7.617040788,7.656829821
201878_at,6.043919658,6.233052062,6.042642409,6.147690746,6.150780286,6.188313629
201879_at,5.914773984,6.053981486,5.711949393,5.631708296,6.141980092,5.974388269
201880_at,6.763403915,6.696550636,6.668893556,6.857679799,6.94646232,6.822482057
201881_s_at,7.278279037,7.297832053,7.340505563,7.132114315,7.206016256,7.342912517
201883_s_at,5.714751492,5.723782757,5.540206488,5.634397205,5.72747555,5.510970026
201885_s_at,9.322487078,9.150209588,9.258283729,9.144567966,9.038570673,9.234373148
201886_at,4.825988561,4.943589066,4.63678463,4.946450258,5.011436037,4.883783259
201887_at,6.29071921,6.150267728,6.19231061,6.346426132,6.485126569,6.200723432
201889_at,7.1678164,7.161964276,7.215332404,7.071673227,7.214652905,7.123907873
201890_at,9.717804673,9.6866732,9.690883846,9.246461384,9.553410681,9.29829788
201891_s_at,9.974266414,9.847411546,9.979773049,9.744032253,9.716336325,9.792673514
201892_s_at,8.753648312,8.454722076,8.638900673,8.968306652,8.705266376,8.719213346
201894_s_at,7.28513223,7.146819567,7.223439911,7.29911103,7.257090614,7.16994794
201895_at,5.886278173,5.618587451,5.869631993,5.848397495,5.976414092,5.671318317
201896_s_at,5.990890524,5.675233881,5.899494265,6.223083513,5.853375023,6.038810291
201897_s_at,9.994764658,9.978998654,9.951513015,9.955739172,9.689752268,9.833431202
201898_s_at,8.226229824,8.243093949,8.222084155,8.291045482,8.239781613,8.219562323
201899_s_at,8.053029894,8.182873975,8.121659977,8.066975462,8.061851403,8.097276908
201900_s_at,7.459452586,7.343988889,7.35720649,7.616722959,7.503187689,7.468150496
201901_s_at,8.855763544,8.854393766,8.69358531,8.032672396,8.785012998,8.633290807
201902_s_at,5.209376191,5.253126709,4.977563836,5.203211762,5.209376191,5.141477524
201903_at,8.672418343,8.287145706,8.511453727,8.594989044,8.167152482,8.447354605
201904_s_at,5.419408501,5.141463726,5.381207475,5.129204679,5.215840483,5.345454022
201906_s_at,6.236108477,6.08742085,6.042808997,6.464305226,6.03188404,6.028264912
201907_x_at,4.071348556,4.063179743,3.813559132,3.990373589,3.907121059,3.60911004
201908_at,5.594960956,5.855631005,5.212854785,5.771516722,6.224806675,5.494987001
201910_at,4.738080118,4.317142143,4.471567945,4.807666684,4.645485075,4.516166661
201911_s_at,5.185709355,4.940368909,5.080073722,5.346580298,5.037959731,5.091081158
201912_s_at,7.81803687,7.767619627,7.763949104,7.538814201,7.614344319,7.428888229
201913_s_at,7.017761781,6.875298602,6.882383411,6.818024216,6.838126804,6.809020623
201914_s_at,6.795833981,6.574878884,6.649383723,6.287677488,6.848598165,6.834369309
201915_at,4.891293166,4.796099434,4.780544417,4.894221853,4.951683415,4.596639875
201916_s_at,7.757812826,7.692784057,7.762590074,7.930812456,7.842239675,7.509383494
201917_s_at,6.703514778,6.714248567,6.695767931,5.135755461,6.915247513,6.832419679
201918_at,6.538502857,6.627543297,6.580162381,6.003583693,6.627543297,6.727463052
201919_at,7.480622984,7.597417109,7.67433498,7.684746442,7.65403892,7.711329361
201920_at,8.503270329,8.443934074,8.451094571,8.202085868,8.272493341,8.243347971
201922_at,9.542576481,9.324237205,9.497480312,9.561966247,9.396152855,9.422308826
201923_at,10.00790303,10.12919734,10.01380495,10.18080063,10.0952007,10.09752105
201924_at,6.967643528,7.125773616,6.919276981,7.177090363,7.184855718,7.058297457
201925_s_at,7.530772598,7.696832256,7.540522938,7.551328252,7.642616305,7.430026345
201926_s_at,6.945754507,6.968772489,6.928492633,6.911945666,6.743190716,6.846283628
201927_s_at,5.661883292,5.575098772,5.436521782,5.541185666,5.743815905,5.562809353
201928_at,6.818601662,6.809218205,6.784347431,7.090870014,7.004786291,6.793331876
201929_s_at,5.81252917,5.932553367,5.669647682,6.653413874,6.244920554,5.903814409
201930_at,9.296077821,9.159389225,9.224852434,9.413409038,9.399491506,9.359469874
201931_at,9.175380836,9.120925895,9.160030881,9.230304183,9.098768723,9.201017322
201932_at,7.03929683,6.974135041,7.0094723,7.013998378,6.92081041,6.908455982
201933_at,6.50968382,6.515472505,6.42441078,6.754869164,6.396375698,6.338904961
201934_at,8.459800473,8.667575853,8.38729082,8.744158978,8.809596295,8.71881147
201935_s_at,6.072239546,5.759437149,5.74684526,6.224498446,6.247889942,6.080020649
201936_s_at,5.592595723,5.518263007,5.510685084,5.750374812,5.680861286,5.655756612
201937_s_at,5.596669698,5.559294222,5.421312716,5.665500179,5.400473233,5.268383293
201938_at,8.982804112,9.008071841,9.0498833,9.135019071,9.136506151,9.140824713
201940_at,7.231122104,7.319047265,7.142011654,7.053504147,7.06684968,7.143006967
201941_at,7.228799654,7.305283116,7.148898739,7.242960161,7.442126378,7.299344033
201942_s_at,6.072467498,6.048001983,6.304005645,5.897680593,5.924840174,5.99344453
201943_s_at,7.080286706,7.262305949,7.140630664,6.95424664,6.997563724,6.909117425
201944_at,8.342274948,8.272968181,8.291211263,8.412903822,8.22428169,8.327689345
201945_at,5.237637504,5.025974661,5.225532819,5.31961179,5.150152133,5.039494482
201946_s_at,9.30865913,9.289141734,9.309282361,9.173348042,9.319963944,9.546971692
201947_s_at,10.12409248,10.11589161,10.19218761,10.30765063,10.18268407,10.33678246
201948_at,7.336687206,7.458936311,7.487887209,7.449305979,7.426937837,7.389486296
201949_x_at,7.91650967,7.853540586,7.896002589,7.849132045,7.831167223,7.865171284
201950_x_at,7.605056539,7.543647503,7.519105133,7.757675699,7.531760086,7.638350191
201951_at,5.536509499,5.490375298,5.463132906,5.110104864,5.354186062,5.295012051
201952_at,7.779520418,7.589117069,7.769920582,7.727339772,7.548760995,7.626795114
201953_at,6.802873342,6.68721752,6.65213826,6.555267789,6.428202314,6.553851086
201954_at,6.316002027,5.864973419,6.206309573,5.659554862,5.348621731,5.584355056
201955_at,8.078585041,7.971079761,8.170662734,8.042221278,7.850176233,7.875993107
201956_s_at,8.310009838,8.051171987,8.188478261,8.436156991,8.253952187,8.314055458
201957_at,4.229090258,4.271828361,4.143203576,4.691051369,4.565852936,4.570480798
201959_s_at,6.154233271,5.949286491,5.779573251,5.62418212,6.22018791,6.263098846
201960_s_at,6.951861891,6.737276468,6.760726805,6.985879035,7.000492563,7.064435272
201961_s_at,5.218467171,5.183672125,5.130604797,5.723439871,5.451696239,5.312701982
201962_s_at,4.235065023,4.03661763,4.067573218,4.599628093,4.580803804,4.383281135
201963_at,6.533216019,6.470287731,6.555423647,5.849021136,5.882307313,5.834947655
201964_at,6.062198177,6.07585993,5.888536452,6.354627352,6.270562066,6.198448484
201965_s_at,4.454706555,4.493094942,4.291408734,4.134102268,4.555810818,4.718076769
201966_at,7.850526897,7.463874573,7.628557806,8.086125718,7.798461593,7.836222886
201967_at,6.509854552,6.36873,6.275819673,6.590598121,6.224574637,6.302871685
201968_s_at,8.270817627,7.739979243,8.1707442,7.806062013,7.444836843,7.657930057
201970_s_at,8.766242091,8.501497614,8.748089709,8.508572285,8.402538415,8.531218457
201971_s_at,6.209157099,5.953360073,6.071437546,4.732269595,6.028423155,6.120096724
201972_at,8.280255269,8.1468852,8.3022129,8.119220263,8.343270456,8.30584005
201975_at,6.496036823,6.411219341,6.524908498,6.487662848,6.567292232,6.264687369
201976_s_at,5.613973118,5.753700041,5.560445152,5.763482393,5.775715317,5.348190044
201977_s_at,4.172429991,3.7588908,3.946256278,4.050507417,4.022790634,4.001315674
201978_s_at,5.986379513,5.66158568,5.879160367,5.845440391,5.783995401,5.911617405
201979_s_at,5.434562206,5.427849794,5.459366722,4.934592677,5.341468015,5.574623897
201980_s_at,7.25576055,7.024245183,7.15638468,6.860169455,6.769167677,6.770362439
201985_at,5.678427474,5.834947655,5.67681751,5.759516284,5.634148528,5.689439563
201986_at,6.135778166,6.185218375,6.134385674,5.969474332,6.457220688,6.356597348
201987_at,7.67069925,7.73247526,7.571894117,7.82506292,7.920845338,7.839191319
201988_s_at,4.783261591,4.586140111,4.63935229,5.122038314,4.837002365,5.113128114
201989_s_at,6.483746524,6.380331167,6.324256376,6.653413874,6.5876732,6.6606321
201990_s_at,4.84539073,4.833155172,4.83693644,5.139470346,5.176605196,5.032864561
201991_s_at,7.920533202,8.081106288,7.816970961,7.231404069,8.321857026,8.193574916
201992_s_at,5.77045301,5.936068246,5.734270596,5.926807246,6.220055187,5.913128817
201993_x_at,9.394402667,9.217347108,9.269112389,9.477088254,9.522250692,9.507915358
201994_at,10.5395233,10.58616492,10.53751256,10.57323639,10.74702153,10.61132181
201995_at,6.492149945,6.333938535,6.381031664,6.760915335,6.582769622,6.632370033
201996_s_at,7.277054802,7.082581947,7.011814585,5.679426701,7.306996184,7.232422884
201997_s_at,8.254563416,8.20260968,8.282030126,8.337843113,8.266522488,8.254916768
201998_at,4.687724085,4.404447852,4.502913236,4.550815629,4.034512816,4.117789461
201999_s_at,10.00123227,9.976230385,9.923076893,10.2340792,10.09856909,10.11218477
202000_at,5.577230268,5.441188513,5.421271929,5.492451868,5.556537156,5.476853189
202001_s_at,9.178982442,9.184961084,9.13446805,9.426728246,9.327408261,9.256010636
202003_s_at,6.994120834,6.715921971,6.849662647,7.135261446,6.91634027,6.893554257
202004_x_at,7.578300734,7.504097583,7.560317706,7.240898243,7.551007848,7.514945652
202006_at,6.686061209,6.654288572,6.610518622,6.950438894,6.891289241,6.753747422
202007_at,7.375239193,7.293070422,7.445775202,7.537932451,7.427910396,7.124177541
202008_s_at,5.649948661,5.264625759,5.485398001,5.843365553,5.649948661,5.462032165
202009_at,5.547707778,5.075702082,5.573311538,5.316820276,5.153933847,5.384565549
202010_s_at,7.170039377,7.535907956,7.25579674,7.300244291,7.400218252,7.35859677
202011_at,7.817839795,8.024205269,7.841642726,8.00154818,8.119831642,7.990505217
202012_s_at,7.652837081,7.535907956,7.457479014,7.560317706,7.456777243,7.413584167
202013_s_at,6.530748176,6.47437434,6.403688461,6.566887889,6.578185586,6.585637915
202014_at,5.893887337,6.212990412,5.71189923,5.999700844,6.318178156,6.042929522
202017_at,7.080352317,6.743278183,7.062474564,7.133876169,6.910420084,6.877489057
202019_s_at,5.28210364,5.380753253,5.389497616,5.178964689,5.298642038,5.722347871
202020_s_at,8.139470659,8.100651937,7.984759391,8.314640681,8.370265777,8.2861188
202021_x_at,10.97928621,11.1703836,10.90651238,11.23807149,11.26719574,11.32627258
202022_at,5.113361015,4.765706461,5.043426521,4.533855313,4.335724643,4.675568655
202023_at,5.265694352,5.426919627,5.051183817,4.962248945,5.003342771,4.955058423
202024_at,6.821784391,6.733361504,6.788937379,6.373221808,6.339950468,6.474513875
202025_x_at,5.584511003,5.524025848,5.658154939,5.450374711,5.153404357,5.257708329
202026_at,8.125044526,8.234461376,8.243213991,8.23043017,8.315306314,8.275919911
202027_at,5.434607709,5.155885912,5.222153043,5.975314532,5.505772149,5.412933711
202029_x_at,11.93807796,11.92759308,11.942485,11.94802576,11.79514362,11.79525562
202030_at,6.341983264,6.226100367,6.200406782,6.24534218,6.243680076,6.223763929
202031_s_at,7.701114917,7.597417109,7.531219241,7.688762483,7.628270896,7.542508962
202032_s_at,5.966460097,5.857702909,5.980158596,5.690887268,5.552128274,5.43953687
202033_s_at,7.099166648,7.229724063,6.981101739,7.548526305,7.464203092,7.22960094
202034_x_at,7.030285577,7.185053041,7.312125974,7.003311912,7.23618927,7.159851369
202038_at,7.835769443,7.712923128,7.72696569,7.778064121,7.749934518,7.672764324
202039_at,4.722756193,4.536098974,4.468767895,4.917085284,4.369095648,4.355046953
202040_s_at,6.074143886,6.019553453,5.696363206,6.289868495,6.222032616,6.243304393
202041_s_at,8.293540833,8.139241183,8.154869659,8.493795998,8.262164303,8.37810997
202042_at,8.034941753,7.950287508,7.908504858,8.16935859,7.888471855,7.997036665
202043_s_at,7.101756137,6.479533125,7.063389515,6.897821511,6.448654544,6.457318556
202044_at,4.506575594,4.312488638,4.727369073,4.410775392,4.426853952,4.557285027
202045_s_at,4.10522162,3.771328796,3.861740261,4.14152641,3.595561235,3.777945232
202047_s_at,7.940546685,7.978164162,7.984447965,7.741571875,8.101098649,7.900735684
202048_s_at,6.266769282,6.447553382,6.257413338,6.597402365,6.362853945,6.378436559
202049_s_at,6.13951085,5.907935916,6.048483195,6.165744388,6.068689768,6.101104723
202050_s_at,6.645499642,6.592688402,6.788085836,6.809860336,6.730736861,6.552420813
202051_s_at,7.376212755,7.308626583,7.356225594,7.551939256,7.572777721,7.194593944
202052_s_at,6.431021712,6.298595033,6.421013628,6.374448678,6.610619502,6.354632539
202053_s_at,7.605537805,7.54836842,7.588572903,7.662687785,7.602509092,7.611341585
202054_s_at,6.628753198,6.613453379,6.599310511,6.655825698,6.598583325,6.661493138
202055_at,6.793310961,6.791019063,6.6815716,6.918309461,6.877810329,6.982971002
202056_at,6.555826968,6.515299533,6.354162718,6.855290075,6.640833876,6.668354989
202058_s_at,6.152977988,6.396128868,6.273451173,6.656227528,6.446641442,6.664935891
202059_s_at,6.762005211,6.994331042,6.868810094,7.317019204,7.129007623,7.019324953
202060_at,8.104963881,8.138714389,8.269007151,8.112283196,8.208247653,8.021703374
202061_s_at,6.614321821,6.585165647,6.635780754,6.852815867,6.731000078,6.729247224
202062_s_at,4.643512196,4.198062417,4.608291168,3.886555546,4.455995559,4.481289221
202064_s_at,4.522614807,4.766543055,4.89138419,4.768295575,4.731108379,5.073164166
202065_s_at,5.371958446,5.178422494,5.177512705,4.905619687,5.113359704,5.293907034
202066_at,7.086320223,7.075443064,7.19322391,6.92364129,7.001183188,6.943468411
202067_s_at,4.161644749,4.072819862,3.966775814,3.557886283,4.05325271,3.885722216
202068_s_at,6.355797086,6.167291394,6.007697775,6.312066041,6.022173693,6.149027177
202069_s_at,7.417132569,7.301309381,7.477196968,7.359277455,7.425265832,7.457515007
202070_s_at,6.683978633,6.518681145,6.602161426,6.905590141,6.750401333,6.669582922
202071_at,5.934627069,5.602466361,5.586358602,5.699838864,5.603834319,5.599027082
202072_at,7.855562322,7.503340782,7.738705166,7.68490267,7.369386918,7.557456473
202073_at,5.306990574,5.368300603,5.214791492,5.300120835,5.115987688,5.265572129
202074_s_at,6.540643595,6.419328272,6.491982179,6.490978681,6.402014165,6.369591356
202075_s_at,6.228182245,5.982726329,5.982401759,6.240307987,5.841405012,6.056915734
