Gene,t,group1_median,group2_median,log2FC,pval,FDR,Gene Symbol,ENTREZ_GENE_ID
221520_s_at,13.465423288418556,7.386089154,7.69666412,0.3105749659999999,0.00017598251347653268,0.04148654929678326,CDCA8,55143
219538_at,-13.49755656180884,4.838349882,4.251687378,-0.5866625040000004,0.00017434251380414915,0.04148654929678326,WDR5B,54554
227870_at,13.261113876379802,5.324913909,6.399322192,1.0744082829999995,0.00018687195751657126,0.041508016534016166,IGDCC4,57722
223000_s_at,13.242825868138214,7.152144163,7.965772863,0.8136286999999998,0.0001878870927666855,0.041508016534016166,F11R,50848
220366_at,13.093215883352586,3.797089974,5.55839115,1.7613011760000004,0.0001964549894836735,0.04229739850956745,ELSPBP1,64100
217977_at,12.959904161897159,6.661589218,7.485902003,0.824312785,0.00020450300269077523,0.04229739850956745,MSRB1,51734
219494_at,-12.925803628988772,6.228780618,5.529626545,-0.6991540729999999,0.00020662725012592372,0.04229739850956745,RAD54B,25788
242070_at,13.019818037837249,3.471596969,4.427718183,0.9561212139999995,0.0002008361843140835,0.04229739850956745,LOC728485,728485
219742_at,12.923415055556625,5.706736141,6.609439234,0.9027030929999995,0.0002067770703889772,0.04229739850956745,PRR7,80758
34225_at,13.067670970685649,6.538708604,6.811787345,0.27307874099999996,0.00019796616416203235,0.04229739850956745,MIR943 /// NELFA,7469 /// 100126332
37986_at,12.208131493001341,4.319098415,4.836930463,0.5178320479999998,0.00025844818186109323,0.042713268877025985,EPOR,2057
221934_s_at,11.906191079242241,6.227245259,6.730122777,0.502877518,0.0002850405904893003,0.042713268877025985,DALRD3,55152
228122_at,-12.26357185485624,5.699155554,5.039579398,-0.659576156,0.00025390615530569867,0.042713268877025985,CCDC66,285331
36994_at,12.5328781339704,9.233116754,9.876613643,0.6434968890000015,0.00023320423120460894,0.042713268877025985,ATP6V0C,527
223173_at,12.15411561593809,5.551674529,6.348059573,0.796385044,0.0002629711596853387,0.042713268877025985,SPNS1,83985
205085_at,-12.692302188910892,6.636257607,6.165618582,-0.47063902500000054,0.00022193582148681925,0.042713268877025985,ORC1,4998
230449_x_at,-12.067359668163485,5.745901171,4.998144882,-0.7477562889999998,0.00027044373071161864,0.042713268877025985,RP11-410L14.2,
228536_at,-12.092963757135497,6.301009083,5.823734481,-0.4772746020000005,0.00026821119048187417,0.042713268877025985,PRMT9,90826
214016_s_at,-11.840163228302139,8.095185416,7.55758294,-0.537602476,0.0002913029985577848,0.042713268877025985,SFPQ,6421
224747_at,12.439995198127853,6.973003103,7.324898047,0.35189494399999965,0.00024009835500760025,0.042713268877025985,UBE2Q2,92912
243507_s_at,-12.3654384890692,4.816241088,4.083313828,-0.7329272600000003,0.00024581657188995455,0.042713268877025985,C20orf196,149840
200954_at,12.056736675877538,7.679620362,8.274403038,0.5947826760000012,0.0002713767837193453,0.042713268877025985,ATP6V0C,527
51192_at,12.400444858970667,5.34949841,5.889053163,0.539554753,0.0002431108474024059,0.042713268877025985,SSH3,54961
226745_at,-11.87562861258812,5.877396796,5.330845935,-0.546550861,0.0002879182457993391,0.042713268877025985,CYP4V2,285440
227361_at,12.320708986003012,4.422902589,5.441807236,1.0189046469999994,0.00024932859315898324,0.042713268877025985,HS3ST3B1,9953
239165_at,-12.772982472196945,4.539767416,3.874431603,-0.665335813,0.000216491505252968,0.042713268877025985,,
222817_at,12.206197671485741,4.229934231,4.860823241,0.6308890100000006,0.0002586084302118789,0.042713268877025985,HSD3B7,80270
212190_at,12.581336721935466,6.873632135,7.434988061,0.5613559260000001,0.0002297052424767787,0.042713268877025985,SERPINE2,5270
218723_s_at,11.942608916427037,4.013332572,6.127864235,2.1145316629999993,0.00028165818067670657,0.042713268877025985,RGCC,28984
211255_x_at,-11.937915571327931,6.514354075,6.290678708,-0.22367536700000024,0.000282091274618523,0.042713268877025985,DEDD,9191
200878_at,11.971538171038178,5.814304013,6.234217678,0.41991366500000016,0.00027900682576696196,0.042713268877025985,EPAS1,2034
217597_x_at,12.039879827579945,5.083838293,5.43273873,0.3489004369999993,0.00027286561361226594,0.042713268877025985,RAB40B,10966
205189_s_at,-12.820143251315615,5.709116459,5.410437687,-0.2986787719999997,0.00021338601759763554,0.042713268877025985,FANCC,2176
226458_at,-12.619999367605468,5.633451511,4.813968827,-0.8194826839999996,0.00022696034484545426,0.042713268877025985,RP1-39G22.7,
211036_x_at,-12.202288336464067,8.766613779,8.481202794,-0.2854109850000004,0.0002589327595886011,0.042713268877025985,ANAPC5,51433
219126_at,12.588144552284405,6.935575159,7.287959328,0.35238416900000047,0.00022921892760951996,0.042713268877025985,PHF10,55274
225932_s_at,-12.426016255500773,8.731560359,8.398056298,-0.3335040609999993,0.00024115777387541634,0.042713268877025985,HNRNPA2B1,3181
204978_at,-12.43171232354725,5.972744322,5.609847461,-0.3628968609999994,0.00024072538631313904,0.042713268877025985,CLASRP,11129
201664_at,-11.844591419868646,9.511301496,9.286393024,-0.2249084719999992,0.0002908776851024429,0.042713268877025985,SMC4,10051
218584_at,-12.405182940782115,5.488389947,4.885308069,-0.6030818780000002,0.0002427474838128384,0.042713268877025985,TCTN1,79600
224217_s_at,-12.576924140985463,7.823877788,7.442424939,-0.38145284899999954,0.00023002113969686048,0.042713268877025985,FAF1,11124
228037_at,-11.89806972330495,4.510513569,4.07740422,-0.43310934899999953,0.0002858017645543596,0.042713268877025985,RARA-AS1,101929693
226337_at,-11.727439396254454,6.036998549,5.258735208,-0.7782633409999997,0.00030239506552398663,0.04319128675678372,GORAB,92344
218632_at,11.701808652159967,4.733693776,5.926844256,1.19315048,0.00030499007487136794,0.04319128675678372,HECTD3,79654
228736_at,-11.711450789761924,6.038036369,5.297607952,-0.7404284170000004,0.00030401060903245317,0.04319128675678372,HELQ,113510
205090_s_at,11.728130956934816,4.887579098,5.454511073,0.5669319750000001,0.0003023254291244918,0.04319128675678372,NAGPA,51172
219968_at,-11.585120585762372,6.366210725,5.782099611,-0.5841111140000006,0.0003171605236158505,0.04337373723327041,ZNF589,51385
225835_at,11.63889680207781,5.836804523,6.37665953,0.5398550070000008,0.00031147807253319523,0.04337373723327041,SLC12A2,6558
212408_at,11.636538636012208,8.370805425,9.049629868,0.6788244429999999,0.00031172458828240314,0.04337373723327041,TOR1AIP1,26092
211383_s_at,11.590752867550151,5.018536368,5.587115836,0.5685794679999994,0.00031655935661939726,0.04337373723327041,WDR37,22884
219517_at,11.56455924286133,5.463901419,6.653222327,1.189320908,0.00031936724862447884,0.04337373723327041,ELL3,80237
220892_s_at,-11.539045004880967,9.510832272,9.072511407,-0.43832086499999967,0.0003221321574696752,0.0433935586757321,PSAT1,29968
207628_s_at,11.484344809956417,7.367736914,7.901657708,0.5339207940000001,0.0003281609162790748,0.04384917920829024,WBSCR22,114049
239790_s_at,-11.425850450196473,5.71189923,5.319929178,-0.39197005200000046,0.00033476392841136674,0.04386216463927218,,
202371_at,11.427853889726595,8.47568373,8.869072727,0.39338899700000063,0.000334535056203098,0.04386216463927218,TCEAL4,79921
214330_at,11.413320031014656,3.928115481,4.516024714,0.5879092330000004,0.0003361998255288531,0.04386216463927218,ATPAF2,91647
227375_at,-11.388853054656062,4.837002365,4.628441009,-0.2085613559999997,0.00033902571559051204,0.04388528970014995,ANKRD13C,81573
226756_at,-11.3297957644827,6.025476406,5.602330798,-0.42314560800000045,0.00034596939750810885,0.044436953079936864,CCDC71L,168455
209577_at,11.231171552141117,4.608082442,5.156424426,0.5483419840000003,0.0003579641421117295,0.045275632600375926,PCYT2,5833
219356_s_at,11.241321964785405,8.384778618,8.846364088,0.4615854699999993,0.00035670601649241755,0.045275632600375926,CHMP5,51510
204404_at,11.202554019764488,5.451288456,5.971498049,0.5202095929999997,0.0003615410631338511,0.04538162026564226,SLC12A2,6558
227758_at,-11.122533491541073,4.328170207,3.932358118,-0.39581208900000053,0.00037178144528066565,0.04568897836175189,RERG,85004
219241_x_at,11.131507689535711,4.869064193,5.425264216,0.5562000230000006,0.0003706151993462891,0.04568897836175189,SSH3,54961
227213_at,-11.118844437765826,5.128532364,4.719156037,-0.4093763269999995,0.0003722621811115037,0.04568897836175189,ADAT2,134637
233064_at,11.017461631038493,4.248219973,5.219373286,0.9711533129999994,0.00038578157709901834,0.04631894891995388,ZFR2,23217
210410_s_at,-11.028107783734312,5.382393436,4.066084841,-1.3163085949999997,0.00038433354007072663,0.04631894891995388,MSH5 /// MSH5-SAPCD1 /// SAPCD1,4439 /// 401251 /// 100532732
220121_at,-11.047740331523185,4.817894623,4.096238012,-0.7216566110000002,0.0003816808943529962,0.04631894891995388,LINS,55180
207495_at,-10.975478574790609,4.475091796,4.319129131,-0.15596266499999967,0.00039155844266633487,0.04634094168956074,RAB28,9364
225868_at,10.98938567269467,4.709549121,6.240847461,1.5312983400000002,0.00038963298895813945,0.04634094168956074,TRIM47,91107
223231_at,-10.822105908725582,7.606622011,7.108509497,-0.4981125139999998,0.0004135982459775056,0.047286306042008376,TATDN1,83940
230563_at,10.820642782059581,6.287139743,6.879893433,0.5927536900000003,0.000413815823289952,0.047286306042008376,RASGEF1A,221002
232398_at,-10.847471467374197,4.788890568,3.804185953,-0.9847046150000001,0.00040984871024965253,0.047286306042008376,CCDC150,284992
209155_s_at,-10.82888745556581,7.867498836,7.30559593,-0.5619029060000003,0.00041259163678346414,0.047286306042008376,NT5C2,22978
227846_at,10.883090695040089,4.964198007,5.745901171,0.7817031639999996,0.00040465451628530607,0.047286306042008376,GPR176,11245
39966_at,10.754889055061005,7.079526373,8.134339518,1.0548131450000007,0.0004237424467600187,0.04808896301621062,CSPG5,10675
203062_s_at,-10.659959924882237,7.520930461,7.075012214,-0.4459182469999998,0.00043860148512148785,0.049102621668769816,MDC1,9656
210757_x_at,10.664397293405626,4.220832191,4.82180795,0.6009757589999998,0.00043789262386588316,0.049102621668769816,DAB2 /// LOC101926921,1601 /// 101926921
202809_s_at,-10.56081755817208,6.698094492,6.276331309,-0.4217631830000004,0.0004548177594432672,0.04918871996854885,INTS3,65123
209056_s_at,-10.467766717730736,8.760988177,8.420005083,-0.34098309400000026,0.00047072079226569906,0.04918871996854885,CDC5L,988
211699_x_at,10.519315576463761,4.447556381,5.878994204,1.4314378229999996,0.0004618269128351607,0.04918871996854885,HBA1 /// HBA2,3039 /// 3040
210058_at,10.49276033788766,4.883256656,5.426031725,0.5427750689999993,0.00046638223908768145,0.04918871996854885,MAPK13,5603
205344_at,10.516462998246613,5.052640802,5.824630157,0.7719893549999997,0.0004623135900827871,0.04918871996854885,CSPG5,10675
224443_at,-10.58289119678275,5.942468076,5.097511498,-0.8449565779999997,0.00045114364595857964,0.04918871996854885,LINC00467,84791
228948_at,-10.519551621604744,4.705498195,4.541032316,-0.16446587899999976,0.00046178666979095214,0.04918871996854885,EPHA4,2043
221575_at,-10.486453750293212,5.5597978,5.132244768,-0.4275530320000005,0.00046747227391337936,0.04918871996854885,SCLY,51540
223174_at,-10.460300961700813,6.055944667,5.633248149,-0.4226965180000004,0.0004720264635765144,0.04918871996854885,BTBD10,84280
212958_x_at,10.522688204365831,6.741236614,7.172557725,0.4313211109999999,0.0004612523310924959,0.04918871996854885,PAM,5066
226782_at,10.584677403972668,6.090968354,6.490488957,0.39952060300000003,0.0004508479510933641,0.04918871996854885,SLC25A30,253512
54632_at,-10.44025449547254,5.924982386,5.316041835,-0.6089405509999999,0.0004755546798581486,0.049246659316060405,THADA,63892
221524_s_at,10.38198174766959,7.230970878,7.680996998,0.4500261200000004,0.0004859985134981531,0.05001558615000558,RRAGD,58528
213239_at,-10.365090113544968,6.15755196,5.505822958,-0.6517290019999997,0.0004890790336736236,0.05002191672184117,PIBF1,10464
219627_at,-10.323387711021116,5.042196362,4.086324696,-0.9558716660000002,0.0004967887952659451,0.050190814321716126,ZNF767P,79970
235346_at,-10.339051521170095,7.613644772,7.339832377,-0.2738123950000002,0.0004938753533367585,0.050190814321716126,FUNDC1,139341
36566_at,10.20826775486573,4.542439389,5.139070921,0.596631532,0.0005188692680643918,0.05020505259018344,CTNS,1497
203017_s_at,-10.232531488296946,6.607577098,6.357871522,-0.2497055760000002,0.0005141155651168123,0.05020505259018344,SSX2IP,117178
209818_s_at,10.252699996171247,4.163179205,4.486405602,0.323226397,0.0005102053034518131,0.05020505259018344,HABP4,22927
219063_at,10.241565621204824,6.900842913,7.197628852,0.2967859390000003,0.0005123594451580365,0.05020505259018344,C1orf35,79169
213572_s_at,10.28106041206404,4.142137497,4.558264754,0.4161272569999994,0.0005047690871087228,0.05020505259018344,SERPINB1,1992
202713_s_at,-10.196622351509761,5.647869646,5.072822362,-0.575047284,0.0005211702001032984,0.05020505259018344,KIAA0391 /// PSMA6,5687 /// 9692
208882_s_at,-10.251693421930417,6.086395424,5.54917526,-0.5372201639999998,0.0005103995799089111,0.05020505259018344,UBR5,51366
232289_at,10.217166471164278,4.03692167,4.710773604,0.673851934,0.000517119534417761,0.05020505259018344,KCNJ12 /// KCNJ18 /// LOC100996843,3768 /// 100134444 /// 100996843
224616_at,10.124495277499296,7.841481248,8.258321438,0.4168401899999994,0.0005357071588343196,0.05028223268424119,DYNC1LI2,1783
209264_s_at,10.101883252391692,4.487324562,5.368237893,0.8809133309999995,0.000540367944132001,0.05028223268424119,TSPAN4,7106
38671_at,10.08819226092511,5.118094498,5.626679289,0.5085847910000005,0.0005432144155036014,0.05028223268424119,PLXND1,23129
222683_at,-10.111596725274966,7.818085887,7.518410163,-0.2996757239999992,0.0005383596599077367,0.05028223268424119,RNF20,56254
214414_x_at,10.172705150473023,3.984723062,6.537834763,2.553111701,0.0005259357075496735,0.05028223268424119,HBA1 /// HBA2,3039 /// 3040
201414_s_at,10.125755177172636,6.44900944,6.808262832,0.3592533919999994,0.0005354489399119152,0.05028223268424119,NAP1L4,4676
223576_at,-10.14496834365168,6.242165202,5.660533755,-0.5816314469999995,0.0005315302500107392,0.05028223268424119,C6orf203,51250
204045_at,9.995315429382575,7.463199403,7.748701385,0.28550198200000043,0.0005630240613773145,0.050703573942042376,TCEAL1,9338
203658_at,-10.017848656311047,4.765856026,4.105353727,-0.660502299,0.0005581366383668098,0.050703573942042376,SLC25A20,788
227240_at,9.996092217227702,5.443481619,5.944353781,0.5008721620000003,0.0005628546948754104,0.050703573942042376,NGEF,25791
219372_at,-9.99511840696438,6.093496003,5.319865425,-0.7736305780000006,0.0005630670291107367,0.050703573942042376,IFT81,28981
212894_at,10.019915458569507,7.0106767,7.314842585,0.30416588499999975,0.0005576909946508182,0.050703573942042376,SUPV3L1,6832
229933_at,-9.953536004810235,5.198781082,4.303742678,-0.8950384040000001,0.0005722273956592958,0.05097438558429501,C1orf74,148304
218303_x_at,-9.959020866365341,7.34647785,6.588684969,-0.7577928810000003,0.0005710085715231221,0.05097438558429501,KRCC1,51315
200720_s_at,-9.905507919843718,7.216150928,6.758930829,-0.4572200990000006,0.0005830392048360499,0.05112898565045863,ACTR1A,10121
226334_s_at,-9.864475141992983,5.86511355,5.212086126,-0.6530274240000002,0.0005924778348052422,0.05112898565045863,AHSA2,130872
204949_at,9.931387314472708,4.426900907,6.579289281,2.152388374,0.0005771821733198024,0.05112898565045863,ICAM3,3385
202136_at,9.869128936692608,6.649202119,7.384944948,0.7357428290000003,0.0005913978474506427,0.05112898565045863,ZMYND11,10771
220770_s_at,-9.87973499500577,5.53908483,4.650722801,-0.8883620290000005,0.0005889456604596753,0.05112898565045863,ZBED8,63920
218288_s_at,-9.880852281490917,7.413611182,6.953978368,-0.4596328140000008,0.0005886880724431971,0.05112898565045863,CCDC90B,60492
230185_at,-9.834881992731734,5.894114101,4.979935288,-0.9141788130000004,0.0005994029928976914,0.051458591654517355,THAP9,79725
236080_at,-9.785911708775707,5.243563855,4.475612943,-0.7679509119999999,0.0006110848397232643,0.05174502228249408,LOC100507670,100507670
223294_at,-9.781676315769444,7.730197095,7.51401789,-0.21617920500000043,0.0006121084173679063,0.05174502228249408,PBDC1,51260
235142_at,9.796358196140432,7.00951598,7.49029981,0.48078383,0.0006085692811508995,0.05174502228249408,ZBTB8A,653121
226055_at,9.74203772202085,3.98330632,4.7258836,0.7425772800000003,0.0006217919041580307,0.052296802334997006,ARRDC2,27106
220262_s_at,9.671693959396935,5.124003522,5.565592099,0.4415885770000001,0.00063944932211228,0.05239580196897055,DLK2,65989
200868_s_at,-9.633111250494366,7.044340686,6.494399937,-0.5499407490000001,0.0006493986542047294,0.05239580196897055,RNF114,55905
204347_at,9.601272191710667,5.023815654,5.671303298,0.6474876439999999,0.0006577540472898711,0.05239580196897055,AK4 /// LOC100507855,205 /// 100507855
34846_at,9.680018855931403,4.316164066,4.636673906,0.3205098400000006,0.0006373274509639824,0.05239580196897055,CAMK2B,816
211745_x_at,9.626138959112467,4.147466868,6.114045787,1.9665789189999998,0.0006512170468082148,0.05239580196897055,HBA1 /// HBA2,3039 /// 3040
226021_at,9.605687810348106,7.225245808,7.486840141,0.2615943329999997,0.0006565873384792266,0.05239580196897055,RDH10,157506
202794_at,9.624822693442724,6.138130266,7.063569466,0.9254391999999996,0.0006515610413049242,0.05239580196897055,INPP1,3628
226093_at,-9.649206511792457,6.566713269,6.146176006,-0.42053726299999994,0.000645224972326954,0.05239580196897055,DCP1B,196513
228661_s_at,-9.624575674879805,6.635387105,5.303048693,-1.3323384120000004,0.0006516256225726756,0.05239580196897055,LOC102606465,102606465
228904_at,-9.615811151122628,5.53886918,5.213720902,-0.32514827799999946,0.0006539221963771289,0.05239580196897055,HOXB3,3213
219639_x_at,-9.605150258870891,7.158510021,6.671554111,-0.4869559099999998,0.0006567292346578414,0.05239580196897055,PARP6,56965
201424_s_at,9.580911516179354,5.516930291,6.063574427,0.5466441359999994,0.0006631672152333035,0.05257424683828041,CUL4A,8451
204346_s_at,-9.545410627711473,6.369445463,5.896598573,-0.4728468899999996,0.0006727385252945359,0.052579845756668894,RASSF1,11186
221646_s_at,9.556092626964203,4.969535219,5.567604091,0.5980688719999998,0.0006698406492608454,0.052579845756668894,ZDHHC11 /// ZDHHC11B,79844 /// 653082
207124_s_at,9.545339034688704,4.653328775,5.016494171,0.3631653959999994,0.0006727579999042673,0.052579845756668894,GNB5,10681
200777_s_at,9.517965432223278,8.351431348,8.588940538,0.23750918999999904,0.0006802556735053562,0.05266895445939368,BZW1,9689
222839_s_at,-9.522910347765643,6.380762962,6.101122925,-0.27964003700000006,0.0006788936082746365,0.05266895445939368,PAPOLG,64895
227970_at,9.48558930871692,4.682725445,5.600914029,0.9181885840000001,0.0006892578897345716,0.05303022852812393,GPR157,80045
226170_at,-9.469099899182506,7.575524278,6.936828065,-0.6386962129999993,0.0006938996057527904,0.05303022852812393,EYA3,2140
201427_s_at,-9.455616298739171,5.495952736,5.063635645,-0.4323170909999998,0.0006977240520931267,0.05303022852812393,SEPP1,6414
203282_at,9.464435800848399,7.192962007,8.03205186,0.839089852999999,0.0006952195665170278,0.05303022852812393,GBE1,2632
209859_at,9.34447031589505,4.04496056,4.785621384,0.7406608239999999,0.0007302668262332565,0.05369112892799798,TRIM9,114088
213913_s_at,9.395046286146451,4.265187064,5.394790592,1.1296035279999996,0.0007152300977288253,0.05369112892799798,TBC1D30,23329
211115_x_at,-9.343787296748463,7.40086254,6.961450519,-0.43941202100000076,0.000730472564770678,0.05369112892799798,GEMIN2,8487
218399_s_at,-9.387913233304847,7.497170736,7.232081668,-0.265089068,0.0007173273995582053,0.05369112892799798,CDCA4,55038
221713_s_at,9.3375878842908,4.02720109,4.466277822,0.4390767320000002,0.0007323432396479898,0.05369112892799798,MAP6D1,79929
223792_at,-9.349782587349353,5.134038431,4.65574031,-0.4782981209999999,0.0007286691190815415,0.05369112892799798,ZNF2,7549
225777_at,9.388840398280196,6.06410179,6.576733124,0.5126313340000008,0.0007170543580564852,0.05369112892799798,SAPCD2,89958
229903_x_at,-9.350826162352611,5.308801995,4.540342039,-0.7684599559999992,0.0007283557655542054,0.05369112892799798,RNPC3,55599
223551_at,9.321996361860622,5.580444122,7.139285621,1.5588414989999997,0.0007370743234301115,0.05379993156349567,PKIB,5570
216250_s_at,-9.310827082170807,5.083600839,3.789955103,-1.2936457359999998,0.0007404868494911426,0.053811958812362906,LPXN,9404
229521_at,-9.278228331219992,5.87955937,5.301876655,-0.5776827149999999,0.0007505593747666812,0.054305756683446026,CCDC71L,168455
220746_s_at,-9.144757833785116,7.348600746,6.975347642,-0.3732531039999998,0.0007936156500562094,0.05453534788645237,UIMC1,51720
202631_s_at,-8.779406718854768,5.482828566,4.955336243,-0.5274923230000006,0.0009281772046580703,0.05453534788645237,APPBP2,10513
202670_at,8.943484741353544,7.035776751,7.460180517,0.4244037660000002,0.0008645032232385095,0.05453534788645237,MAP2K1,5604
212614_at,-8.989185225562153,6.705542523,6.346103802,-0.35943872100000007,0.0008477402580317043,0.05453534788645237,ARID5B,84159
216266_s_at,-8.885287982408999,5.766391958,5.318245027,-0.44814693100000014,0.0008864491101938665,0.05453534788645237,ARFGEF1,10565
226758_at,-9.109978225183376,7.058872274,6.723194104,-0.33567816999999955,0.0008053348352401365,0.05453534788645237,LUC7L2,51631
218932_at,-8.963978017244669,7.823989404,7.524225376,-0.29976402799999935,0.0008569359254222762,0.05453534788645237,ZNHIT6,54680
204739_at,-9.044648202146464,5.067949152,4.740757914,-0.32719123800000016,0.0008279341377147094,0.05453534788645237,CENPC,1060
221838_at,-8.790937522032051,4.594828431,4.210623872,-0.3842045589999996,0.000923516419727159,0.05453534788645237,KLHL22,84861
219313_at,-8.84850470184697,4.686341483,3.800351653,-0.8859898299999998,0.0009006767477037291,0.05453534788645237,GRAMD1C,54762
213019_at,-8.79876357375635,6.524793298,5.985686904,-0.539106394,0.0009203696243252514,0.05453534788645237,RANBP6,26953
209478_at,-8.856542659557263,8.639936213,8.371768499,-0.2681677140000005,0.0008975436645163074,0.05453534788645237,STRA13,201254
217839_at,-8.905822114021426,8.776025758,8.668627944,-0.1073978139999987,0.0008786277194852403,0.05453534788645237,TFG,10342
221916_at,8.795043840822068,7.853565896,8.287345141,0.4337792449999993,0.0009218636405052508,0.05453534788645237,NEFL,4747
220358_at,8.948245109565441,5.554528098,7.111549766,1.5570216680000009,0.0008627380578284307,0.05453534788645237,BATF3,55509
36552_at,-9.088082128001767,5.854337711,5.239971004,-0.6143667070000003,0.0008128230306728338,0.05453534788645237,C2CD3,26005
234311_s_at,-9.02995988534055,6.337987721,5.705968406,-0.632019315,0.0008331230502126331,0.05453534788645237,GTPBP10 /// LOC101927446,85865 /// 101927446
209112_at,-8.844759852684506,7.838894665,7.585439174,-0.25345549099999953,0.0009021410663234881,0.05453534788645237,CDKN1B,1027
210142_x_at,9.1894909059513,7.494518199,8.021576064,0.5270578649999997,0.0007788518276897153,0.05453534788645237,FLOT1,10211
231824_at,9.015885324567522,3.943783906,4.658098394,0.7143144879999994,0.0008381330263840193,0.05453534788645237,LARP1B,55132
236664_at,-8.8085313024492,4.108360608,3.590790251,-0.5175703569999999,0.0009164607172422761,0.05453534788645237,AKT2,208
226073_at,-9.15116824802599,7.046842908,6.519605131,-0.5272377770000007,0.0007914787633824605,0.05453534788645237,TMEM218,219854
226459_at,8.851338174685207,3.987446033,5.330845935,1.3433999020000003,0.0008995707548820185,0.05453534788645237,PIK3AP1,118788
214091_s_at,9.155618915886064,5.02008823,5.826940108,0.8068518779999998,0.0007899993466282946,0.05453534788645237,GPX3,2878
203089_s_at,9.01017194033421,7.391553814,7.974092539,0.582538725,0.0008401774174167831,0.05453534788645237,HTRA2,27429
208688_x_at,9.061446971254213,8.577175957,8.917163394,0.33998743699999956,0.0008220486996554835,0.05453534788645237,EIF3B,8662
204925_at,8.95410725515778,5.408652388,5.949845315,0.541192927,0.0008605704834566251,0.05453534788645237,CTNS,1497
213497_at,9.045853382410485,4.531339071,5.06548526,0.5341461890000003,0.0008275101673668891,0.05453534788645237,ABTB2,25841
226796_at,8.81519810988092,3.984723062,4.64885731,0.6641342480000003,0.0009138045660429318,0.05453534788645237,ABHD15,116236
203450_at,-8.953685171362483,7.154725164,6.615480214,-0.5392449500000005,0.0008607263265231796,0.05453534788645237,CBY1,25776
209239_at,-9.033607461077498,5.937412703,5.691734995,-0.24567770799999966,0.0008318307236536988,0.05453534788645237,NFKB1,4790
231319_x_at,8.898653618853043,6.761580354,7.824690408,1.063110054,0.0008813484219419981,0.05453534788645237,KIF9,64147
200863_s_at,-9.24732198058468,9.295232675,9.107747497,-0.1874851779999993,0.0007602663886146834,0.05453534788645237,RAB11A,8766
203468_at,-9.214330822416956,4.668427369,4.018976343,-0.6494510259999995,0.0007708006399094594,0.05453534788645237,CDK10,8558
222939_s_at,8.898412252961993,6.741859003,7.418471111,0.6766121079999996,0.000881440210615897,0.05453534788645237,SLC16A10,117247
226543_at,-8.999211883140157,4.975926696,4.502573593,-0.473353103,0.0008441165351359906,0.05453534788645237,BLOC1S5 /// EEF1E1-BLOC1S5,63915 /// 100526837
203556_at,8.88430455561997,5.426198349,6.127623644,0.701425295,0.0008868258559586094,0.05453534788645237,ZHX2,22882
203047_at,8.903663077383214,5.310784787,5.663511409,0.3527266219999996,0.0008794460547029265,0.05453534788645237,STK10,6793
203410_at,-9.238904598915216,6.216743316,5.686445082,-0.530298234,0.0007629370458448788,0.05453534788645237,AP3M2,10947
214106_s_at,8.877479019086392,6.027572426,6.422085956,0.3945135300000002,0.0008894461609713182,0.05453534788645237,GMDS,2762
218035_s_at,9.176668330605121,4.785621384,5.402215125,0.616593741,0.0007830487388211806,0.05453534788645237,RBM47,54502
201697_s_at,-8.781045636993657,8.95297713,8.656715712,-0.2962614180000003,0.000927512974616057,0.05453534788645237,DNMT1,1786
226926_at,-9.180083535805222,6.843729603,6.651435599,-0.19229400399999985,0.0007819281854134272,0.05453534788645237,DMKN,93099
238054_at,8.781640285237183,4.49551226,5.338506676,0.8429944159999998,0.0009272721178667199,0.05453534788645237,ADPRHL1,113622
223424_s_at,-8.888351717164491,6.862887207,6.204532427,-0.6583547799999998,0.0008852766802805086,0.05453534788645237,ZSCAN21,7589
227667_at,8.852636199883143,3.773863041,4.294621483,0.5207584420000004,0.0008990646574279867,0.05453534788645237,CUEDC1,404093
231975_s_at,-8.79857378040532,5.395109225,4.903317128,-0.4917920969999994,0.0009204457813947546,0.05453534788645237,MIER3,166968
203801_at,-9.229016562531106,5.578915838,4.858550867,-0.7203649710000004,0.0007660891919123029,0.05453534788645237,MRPS14,63931
224741_x_at,-8.979266427744712,11.36868107,11.04942563,-0.31925543999999917,0.0008513439963741763,0.05453534788645237,GAS5 /// SNORD44 /// SNORD47 /// SNORD74 /// SNORD76 /// SNORD77 /// SNORD79 /// SNORD80 /// SNORD81,26769 /// 26770 /// 26774 /// 26802 /// 26806 /// 60674 /// 619498 /// 692196 /// 692197
217920_at,8.798355138896898,4.629773973,4.902782085,0.2730081120000003,0.0009205335238473324,0.05453534788645237,MAN1A2,10905
213094_at,9.069335296682608,3.730455639,4.746116286,1.0156606470000002,0.0008193029330275527,0.05453534788645237,GPR126,57211
209331_s_at,8.997552312660279,6.342799257,6.738424525,0.39562526799999986,0.0008447149903628996,0.05453534788645237,MAX,4149
213625_at,-8.947328058465857,5.57988473,4.720153408,-0.859731322,0.0008630777566647836,0.05453534788645237,ZKSCAN4,387032
226398_s_at,-8.768131616728601,7.275099122,6.527148876,-0.7479502460000003,0.0009327628574115695,0.054611122913259,FRA10AC1,118924
203966_s_at,8.745193977281877,6.655266398,7.035964264,0.3806978660000002,0.0009421787198179582,0.05477529546899561,PPM1A,5494
219518_s_at,8.74533214583148,4.436529498,5.792267803,1.355738305,0.0009421216501209807,0.05477529546899561,ELL3,80237
235484_at,-8.715195139774787,5.542358885,5.048902185,-0.4934566999999994,0.0009546716662602815,0.05492345429953682,PTAR1,375743
